head_label,prompt_index,delta,delta_direction,top1_changed,dropped_from_top5,baseline_top1_token,baseline_top1_prob,resampled_top1_token,resampled_top1_prob
L0.H0,0,0.0068359375,increase_or_same,False,False, Tokyo,0.271728515625, Tokyo,0.278564453125
L0.H0,1,-0.0009765625,decrease,False,False, Jak,0.71435546875, Jak,0.71337890625
L0.H0,2,0.003662109375,increase_or_same,False,False, K,0.418701171875, K,0.42236328125
L0.H0,3,-0.0059814453125,decrease,False,False, Singapore,0.23876953125, Singapore,0.2327880859375
L0.H0,4,0.002197265625,increase_or_same,False,False, Manila,0.36083984375, Manila,0.363037109375
L0.H0,5,0.0032958984375,increase_or_same,False,False, Islam,0.212158203125, Islam,0.2154541015625
L0.H0,6,-0.00634765625,decrease,False,False, Dh,0.78271484375, Dh,0.7763671875
L0.H0,7,0.016357421875,increase_or_same,False,False, Col,0.4443359375, Col,0.460693359375
L0.H0,8,0.0166015625,increase_or_same,False,False, Kath,0.400390625, Kath,0.4169921875
L0.H0,9,0.01025390625,increase_or_same,False,False, U,0.3017578125, U,0.31201171875
L0.H0,10,-0.013671875,decrease,False,False, Ast,0.408447265625, Ast,0.394775390625
L0.H0,11,0.02197265625,increase_or_same,False,False, T,0.51123046875, T,0.533203125
L0.H0,12,0.02099609375,increase_or_same,False,False, Ph,0.63525390625, Ph,0.65625
L0.H0,13,0.006103515625,increase_or_same,False,False, V,0.275146484375, V,0.28125
L0.H0,14,-0.004638671875,decrease,False,False, K,0.2880859375, K,0.283447265625
L0.H0,15,0.00244140625,increase_or_same,False,False, Tehran,0.33837890625, Tehran,0.3408203125
L0.H0,16,-0.00830078125,decrease,False,False, Baghdad,0.4599609375, Baghdad,0.45166015625
L0.H0,17,-0.005126953125,decrease,False,False, Jerusalem,0.44580078125, Jerusalem,0.440673828125
L0.H0,18,-0.00634765625,decrease,False,False, Am,0.58544921875, Am,0.5791015625
L0.H0,19,0.0126953125,increase_or_same,False,False, Tai,0.341552734375, Tai,0.354248046875
L0.H0,20,-0.006103515625,decrease,False,False, Py,0.43212890625, Py,0.426025390625
L0.H0,21,-0.0042724609375,decrease,False,False, Male,0.205078125, Male,0.2008056640625
L0.H0,22,-0.0029296875,decrease,False,False, D,0.404541015625, D,0.401611328125
L0.H0,23,-0.012451171875,decrease,False,False, Abu,0.43359375, Abu,0.421142578125
L0.H0,24,0.011962890625,increase_or_same,False,False, Mus,0.337890625, Mus,0.349853515625
L0.H1,0,0.00048828125,increase_or_same,False,False, Tokyo,0.271728515625, Tokyo,0.272216796875
L0.H1,1,0.0185546875,increase_or_same,False,False, Jak,0.71435546875, Jak,0.73291015625
L0.H1,2,0.0048828125,increase_or_same,False,False, K,0.418701171875, K,0.423583984375
L0.H1,3,0.0076904296875,increase_or_same,False,False, Singapore,0.23876953125, Singapore,0.2464599609375
L0.H1,4,-0.001708984375,decrease,False,False, Manila,0.36083984375, Manila,0.359130859375
L0.H1,5,-0.0020751953125,decrease,False,False, Islam,0.212158203125, Islam,0.2100830078125
L0.H1,6,0.0009765625,increase_or_same,False,False, Dh,0.78271484375, Dh,0.78369140625
L0.H1,7,0.0234375,increase_or_same,False,False, Col,0.4443359375, Col,0.4677734375
L0.H1,8,0.0205078125,increase_or_same,False,False, Kath,0.400390625, Kath,0.4208984375
L0.H1,9,-0.0009765625,decrease,False,False, U,0.3017578125, U,0.30078125
L0.H1,10,-0.021240234375,decrease,False,False, Ast,0.408447265625, Ast,0.38720703125
L0.H1,11,0.01806640625,increase_or_same,False,False, T,0.51123046875, T,0.529296875
L0.H1,12,-0.00390625,decrease,False,False, Ph,0.63525390625, Ph,0.63134765625
L0.H1,13,0.007080078125,increase_or_same,False,False, V,0.275146484375, V,0.2822265625
L0.H1,14,0.01220703125,increase_or_same,False,False, K,0.2880859375, K,0.30029296875
L0.H1,15,-0.00390625,decrease,False,False, Tehran,0.33837890625, Tehran,0.33447265625
L0.H1,16,0.007568359375,increase_or_same,False,False, Baghdad,0.4599609375, Baghdad,0.467529296875
L0.H1,17,-0.00634765625,decrease,False,False, Jerusalem,0.44580078125, Jerusalem,0.439453125
L0.H1,18,0.0009765625,increase_or_same,False,False, Am,0.58544921875, Am,0.58642578125
L0.H1,19,0.00341796875,increase_or_same,False,False, Tai,0.341552734375, Tai,0.344970703125
L0.H1,20,-0.001953125,decrease,False,False, Py,0.43212890625, Py,0.43017578125
L0.H1,21,-0.003173828125,decrease,False,False, Male,0.205078125, Male,0.201904296875
L0.H1,22,-0.00439453125,decrease,False,False, D,0.404541015625, D,0.400146484375
L0.H1,23,0.00439453125,increase_or_same,False,False, Abu,0.43359375, Abu,0.43798828125
L0.H1,24,-0.000732421875,decrease,False,False, Mus,0.337890625, Mus,0.337158203125
L0.H2,0,0.00439453125,increase_or_same,False,False, Tokyo,0.271728515625, Tokyo,0.276123046875
L0.H2,1,0.01904296875,increase_or_same,False,False, Jak,0.71435546875, Jak,0.7333984375
L0.H2,2,-0.009033203125,decrease,False,False, K,0.418701171875, K,0.40966796875
L0.H2,3,-0.0008544921875,decrease,False,False, Singapore,0.23876953125, Singapore,0.2379150390625
L0.H2,4,0.00390625,increase_or_same,False,False, Manila,0.36083984375, Manila,0.36474609375
L0.H2,5,0.0098876953125,increase_or_same,False,False, Islam,0.212158203125, Islam,0.2220458984375
L0.H2,6,-0.00439453125,decrease,False,False, Dh,0.78271484375, Dh,0.7783203125
L0.H2,7,0.031005859375,increase_or_same,False,False, Col,0.4443359375, Col,0.475341796875
L0.H2,8,0.01123046875,increase_or_same,False,False, Kath,0.400390625, Kath,0.41162109375
L0.H2,9,0.00341796875,increase_or_same,False,False, U,0.3017578125, U,0.30517578125
L0.H2,10,0.026123046875,increase_or_same,False,False, Ast,0.408447265625, Ast,0.4345703125
L0.H2,11,0.01708984375,increase_or_same,False,False, T,0.51123046875, T,0.5283203125
L0.H2,12,-0.00537109375,decrease,False,False, Ph,0.63525390625, Ph,0.6298828125
L0.H2,13,0.01220703125,increase_or_same,False,False, V,0.275146484375, V,0.287353515625
L0.H2,14,0.004638671875,increase_or_same,False,False, K,0.2880859375, K,0.292724609375
L0.H2,15,0.00048828125,increase_or_same,False,False, Tehran,0.33837890625, Tehran,0.3388671875
L0.H2,16,0.001953125,increase_or_same,False,False, Baghdad,0.4599609375, Baghdad,0.4619140625
L0.H2,17,-0.003662109375,decrease,False,False, Jerusalem,0.44580078125, Jerusalem,0.442138671875
L0.H2,18,-0.01513671875,decrease,False,False, Am,0.58544921875, Am,0.5703125
L0.H2,19,-0.001953125,decrease,False,False, Tai,0.341552734375, Tai,0.339599609375
L0.H2,20,0.006591796875,increase_or_same,False,False, Py,0.43212890625, Py,0.438720703125
L0.H2,21,-0.0020751953125,decrease,False,False, Male,0.205078125, Male,0.2030029296875
L0.H2,22,0.00830078125,increase_or_same,False,False, D,0.404541015625, D,0.412841796875
L0.H2,23,-0.015869140625,decrease,False,False, Abu,0.43359375, Abu,0.417724609375
L0.H2,24,0.009033203125,increase_or_same,False,False, Mus,0.337890625, Mus,0.346923828125
L0.H3,0,0.002197265625,increase_or_same,False,False, Tokyo,0.271728515625, Tokyo,0.27392578125
